train_acc,train_loss,val_acc,val_loss
0.06256842105263158,4.1841807,0.09,3.8758063
0.11680000000000001,3.708489,0.1448,3.5488622
0.17760000000000004,3.3558738,0.19760000000000003,3.2431197
0.22522105263157896,3.0869198,0.2188,3.0885181
0.2639157894736842,2.8825128,0.2728,2.9116073
0.29787368421052635,2.7199597,0.3,2.7324667
0.3225684210526316,2.5969038,0.3104,2.6866503
0.3424,2.4882073,0.3232,2.5916793
0.36317894736842105,2.4005017,0.34120000000000006,2.5206757
0.3766947368421053,2.3314366,0.34800000000000003,2.459364
0.39557894736842103,2.2611554,0.3556000000000001,2.4631445
0.40269473684210527,2.2144392,0.35960000000000003,2.415665
0.41378947368421054,2.1696632,0.3732,2.3801382
0.42387368421052635,2.1317663,0.3772,2.3496997
0.43119999999999997,2.0912058,0.37120000000000003,2.3761094
0.4402315789473685,2.055639,0.3792000000000001,2.3486686
0.4458105263157895,2.0299008,0.3736,2.3705251
0.45387368421052626,1.9974287,0.374,2.3659244
0.4563999999999999,1.9770521,0.3904000000000001,2.30686
